phecode	beta	SE	chisq	OR	p	n.cases	n.var.cases	n.controls	n.var.controls	case.ctrl_ratio	firth_correct
706.2	0.125589310899381	0.20738053255599	0.366749376482187	1.13381642660355	0.544781490075165	9204	24	368770	841	0.0249586463107086	FALSE
367	-0.173020086825726	0.280420030967243	0.380693082476684	0.841120719229632	0.537232543587553	6833	13	372344	855	0.0183513095417141	FALSE
610.1	0.525492423100659	0.580650043834439	0.819037884763713	1.69129147435205	0.365461615937556	813	3	197636	447	0.0041136230241454	FALSE
526.9	0.324393682579531	0.979058889208824	0.109780990808896	1.38319173843746	0.740393612499304	334	1	366238	831	0.000911975272909966	FALSE
508	0.221386241829617	0.253643885580374	0.761820159222679	1.24780529209956	0.382759508080117	5521	16	356938	817	0.0154676722568065	FALSE
550.5	-0.653553986500613	0.44933066273749	2.11558667831168	0.520193726148552	0.14580616890074	4203	5	318485	715	0.0131968538549696	FALSE
564.9	-0.0812871821105228	0.139403806526445	0.340012490970306	0.921928891938649	0.559822011981629	26296	57	282501	657	0.0930828563438714	FALSE
286.7	0.458686332982296	0.70622990964336	0.421831869023112	1.58199440548336	0.51602438973902	557	2	374616	855	0.00148685587374805	FALSE
296	-0.410751832052136	0.579056546704662	0.503172695558516	0.66315148412449	0.478109374675904	1964	3	313303	727	0.00626869196911616	FALSE
577.1	0.292168719065002	0.501946537273946	0.338807104003415	1.33932896890898	0.560518594683221	1293	4	376086	863	0.00343804342623762	FALSE
276.14	-0.716481777224041	0.449350234042379	2.54237935859235	0.488467774852417	0.110827662283179	4455	5	360405	829	0.0123610937695093	FALSE
281.1	0.187364087790535	0.449694958411871	0.173594782745274	1.20606631914297	0.676936573332969	1832	5	346982	797	0.00527981278567764	FALSE
433.8	-0.2267995622347	0.502251495493074	0.203911606764015	0.797080531320198	0.651581864300984	2286	4	362169	823	0.00631197037846972	FALSE
994.2	-0.0896882750729449	0.24599507632235	0.132928625408274	0.914216124812362	0.71541465753132	8078	17	371099	851	0.0217677762537759	FALSE
182	0.189912437511274	0.451533972705482	0.176899234210287	1.20914371738863	0.674051644056176	1764	5	173799	398	0.0101496556366838	FALSE
710	0.757544206477031	0.972431566188538	0.606873070111127	2.13303149821758	0.435967589519971	208	1	331731	759	0.000627014056569932	FALSE
367.2	-0.247948748922381	0.502025326575777	0.243934140756256	0.780399938590951	0.621378999071202	2363	4	372344	855	0.0063462819328363	FALSE
695.7	0.444550793670853	0.501981899468572	0.78427191797705	1.55978937117935	0.375837811330432	1152	4	369135	838	0.00312080945995368	FALSE
348.7	0.411374715226749	0.70527740622162	0.340216401509527	1.50889065494239	0.559704337500488	595	2	357585	808	0.00166394004222772	FALSE
394	0.0353277618613051	0.201024830046628	0.0308839500363985	1.03595920107625	0.860499544603556	10910	26	365506	835	0.0298490312060541	FALSE
250.23	0.0341313815599851	0.411098901806886	0.00689310830965544	1.03472054099712	0.933831863741012	2835	6	347296	796	0.00816306551184004	FALSE
366.2	0.106605560180344	0.150037991324854	0.504844036647285	1.11249535545802	0.477379392141724	20453	50	338015	772	0.0605091490022632	FALSE
368.4	0.875329185925222	0.500984447152873	3.05277173096801	2.39966509993961	0.0805994813651365	713	4	373111	859	0.00191095947318626	FALSE
665	-0.618278373584623	0.391634351032647	2.49233580350178	0.53887137463914	0.114401824062287	5290	7	373887	861	0.0141486598892179	FALSE
340.1	0.75982721780511	0.703222111203146	1.16746711804212	2.13790679635404	0.2799222913891	407	2	364250	832	0.00111736444749485	FALSE
202	0.28918734071268	0.304484196301779	0.902046742852324	1.33534186899444	0.342233496403246	3452	11	372302	850	0.00927204258908091	FALSE
293	0.445783237668845	0.356532286041894	1.56332668324128	1.56171290931103	0.211178793913357	2279	8	375662	854	0.00606662372025917	FALSE
401	0.167140393796728	0.0781939062613318	4.56895650242222	1.18192018792345	0.0325563906626222	107643	271	271534	597	0.396425493676667	TRUE
500.2	-0.0770671292269659	0.931227767404798	0.00684898994696631	0.925827701422505	0.934043469000666	449	1	356938	817	0.00125792154379752	FALSE
242.1	0.335125972489643	0.703634039669247	0.226841490505721	1.39811649834564	0.633875770347056	662	2	354114	794	0.00186945446946464	FALSE
364	0.22271927836475	0.410969909328731	0.293694336887067	1.24946977130198	0.587862780715808	2095	6	357839	834	0.0058545882366092	FALSE
649.1	0.683737770204417	0.961140863917098	0.506063550790591	1.98126943925052	0.476847898109391	243	1	204260	461	0.0011896602369529	FALSE
289.3	0.968759749528733	0.502227947599928	3.72074939500297	2.63467477552784	0.0537402464694927	695	4	366991	837	0.00189377941148421	FALSE
288.1	-0.0517738667147678	0.304101477896047	0.028985723237351	0.949543565972709	0.864812005320102	4996	11	366991	837	0.0136134128629857	FALSE
483	1.44013334526285	0.663690155580053	4.70841420032048	4.22125866431537	0.0300153269435185	373	3	357751	811	0.00104262461879911	TRUE
696.4	0.253479278853529	0.304160477711333	0.69451137396174	1.28850067999735	0.404634120980754	3771	11	364513	829	0.0103453100438119	FALSE
656	-0.116623469625976	0.911843066396773	0.0163580569354198	0.889920212077359	0.898229203351606	554	1	378623	867	0.00146319690034678	FALSE
426.31	0.379162448666954	0.293574737876646	1.66806617203343	1.46106036377453	0.196517755088438	3658	12	338411	763	0.0108093413039174	FALSE
426.32	-0.0810695392245497	0.357275945859686	0.0514882171360252	0.922129565040096	0.820493607694668	3803	8	338411	763	0.0112378143736462	FALSE
938.2	0.809108126193423	0.700586406068871	1.33379693052272	2.24590403019454	0.248130861586025	379	2	371884	845	0.00101913499908574	FALSE
425.11	0.564156050339279	0.971479088171311	0.337234181246681	1.75796352377055	0.561430072222955	237	1	373589	855	0.000634386986768882	FALSE
261.4	-0.293798412497639	0.449413046505969	0.427373449161189	0.745426745013879	0.513280579084349	3190	5	371467	853	0.00858757305494162	FALSE
448	0.946820548802871	0.974412625423003	0.944168581828244	2.57750157715699	0.331208089865164	164	1	365721	841	0.000448429267118924	FALSE
255.1	1.27005276700915	0.705296360654104	3.24265126360824	3.56104046285268	0.0717444514267529	264	2	372564	847	0.000708603085644346	FALSE
870.1	-0.0368669163615195	0.706253418290941	0.00272491212692589	0.963804393409798	0.958368782454123	895	2	367284	840	0.00243680639505124	FALSE
967	0.874867225083106	0.502096077831897	3.0360620008068	2.39855680464347	0.0814332455237221	727	4	337805	765	0.00215212918695697	FALSE
727	0.368033554285266	0.196229449128744	3.5176000797028	1.44489052042919	0.0607203116622031	8301	27	352392	802	0.023556153374651	FALSE
426.25	0.720746738495249	0.969405074097392	0.552783147546441	2.05596790794566	0.457182726221698	213	1	338411	763	0.000629412164498199	FALSE
560.1	0.379036607514079	0.502879499226054	0.568112637681437	1.46087651382212	0.451009880062312	1162	4	282501	657	0.00411325977607159	FALSE
753	0.797556198885255	0.978637620965236	0.664169267170019	2.22010878932785	0.415091882483032	196	1	378422	865	0.000517940288883839	FALSE
761	0.325297362676135	0.449419583148861	0.523910496294398	1.38444226623471	0.469178325779708	1654	5	377523	863	0.00438119002021069	FALSE
702	0.0348573942718466	0.22742343985395	0.0234919673908485	1.03547203402684	0.878184651527515	8285	20	365386	827	0.0226746509171123	FALSE
318	-0.00389271508874889	0.13900854024123	0.000784191754415419	0.996114851704991	0.977659420280645	24622	56	340100	781	0.0723963540135254	FALSE
381.1	0.480807141464835	0.380396182699678	1.59760539731015	1.61737932941275	0.206242891211274	1931	7	374786	853	0.00515227356411392	FALSE
350.2	0.403122982543699	0.222831367936779	3.27282259138276	1.49649092260734	0.0704363370814547	6226	21	370969	841	0.0167830735182724	FALSE
735.23	-1.40770842171133	0.980489824635775	2.06129066111889	0.244703398128981	0.15108215647919	1762	1	365636	837	0.00481900031725541	FALSE
654.2	0.49731915429534	0.962939760812414	0.266730165096103	1.64430722269783	0.605533687410952	278	1	201649	455	0.00137863316951733	FALSE
599.3	-1.2407623853043	0.986360772901303	1.58236130278301	0.28916367974222	0.208420894515428	1577	1	345592	775	0.00456318433297067	FALSE
733	0.372162423577233	0.357094036115499	1.0861751145984	1.45086861742715	0.297320236287573	2431	8	362803	829	0.0067006061140619	FALSE
292.1	-0.348705512266048	0.449428683338263	0.601999391827651	0.705600890484349	0.437816182776621	3082	5	362734	830	0.00849658427387562	FALSE
292.3	0.90455654387346	0.422124876845865	4.59186959246289	2.47083597272271	0.0321239553988479	1302	7	362734	830	0.00358940711375278	TRUE
618.1	0.471109499274893	0.204707492458386	5.29634473926854	1.60177037076621	0.0213702247633109	8235	29	191700	423	0.0429577464788732	TRUE
698	0.174338914960085	0.57902277554101	0.090656173467985	1.19045896180956	0.763344618528572	1143	3	378034	865	0.00302353756540417	FALSE
626.14	0.0861322415380208	0.360099288613909	0.0572119792415918	1.08995045549972	0.810958056897539	3486	8	174909	374	0.0199303637891704	FALSE
245.21	1.08278024445728	0.694435241079557	2.43118015630971	2.95287787145232	0.118943321186817	311	2	354114	794	0.000878248247739429	FALSE
726.2	-0.0062164360244088	0.980508224321125	4.01957795259348e-05	0.993802846038088	0.994941434476769	435	1	352392	802	0.00123442075870054	FALSE
596.5	-0.27398767341396	0.579010177999026	0.223918333469376	0.760341447617391	0.636070427318634	1709	3	360034	821	0.00474677391579684	FALSE
797.1	0.710610346387935	0.960810784723207	0.546999985120054	2.03523307679562	0.45954609608186	214	1	378858	865	0.000564855433962065	FALSE
420.2	-0.0417198853646926	0.449398589409194	0.00861832372190769	0.959138411653369	0.926034702863709	2301	5	373589	855	0.00615917492217383	FALSE
747.2	0.579850714048173	0.979503216061542	0.350445639101646	1.78577182020404	0.553860972944045	234	1	374180	856	0.000625367470201507	FALSE
614.5	-0.177471208527369	0.450417201892452	0.155247950958332	0.837385108539116	0.693569842333619	2662	5	195305	444	0.0136299633905942	FALSE
771.1	-0.300610932608127	0.706841361607572	0.180869622554991	0.740365768896856	0.670626963412992	1183	2	376966	863	0.0031382140564401	FALSE
110.12	0.728576304183437	0.972909297149372	0.560796607423878	2.07212842609688	0.453939455312534	208	1	373911	850	0.000556282109913857	FALSE
560	0.0647744621662174	0.246813316826686	0.0688764023804281	1.06691836678925	0.79297981601043	6626	17	282501	657	0.0234547842308523	FALSE
429.2	0.825527403676332	0.449676376376906	3.37025563531673	2.28308455504755	0.0663834539464504	1024	5	366786	834	0.00279181866265343	FALSE
496.1	-0.0626499427489421	0.381233316385027	0.0270059626548873	0.939272215196249	0.869467501026554	3263	7	332743	753	0.00980636707609176	FALSE
501	-0.122606421584618	0.502460717607214	0.0595418337658389	0.884611758148873	0.80722156164734	1916	4	356938	817	0.00536787901540323	FALSE
204.1	0.321923578514663	0.576269234601018	0.312071928337313	1.3797793271424	0.576411541728775	905	3	372302	850	0.0024308222894317	FALSE
516	0.674151427527486	0.316947144259883	4.524194118585	1.96236705857711	0.0334188113407335	2886	12	376291	856	0.00766959613703224	TRUE
707	0.119921569802057	0.380734738722229	0.099208664038287	1.12740842524582	0.752781342582877	2718	7	376459	861	0.00721990973784662	FALSE
727.5	-0.401969170744333	0.980831668134611	0.167956390526118	0.669001370186709	0.681934451124876	667	1	352392	802	0.00189277849667416	FALSE
433.12	-0.221161262315429	0.958033789331281	0.0532913186712727	0.801587404025989	0.81743201528606	513	1	362169	823	0.0014164657935936	FALSE
537	0.336432898344864	0.246132210318904	1.86835763237336	1.39994492749635	0.17166330048843	5335	17	336859	781	0.0158374869010476	FALSE
599.4	0.280069433089857	0.179427117346449	2.43643744181162	1.32322168451804	0.11854518300832	11237	33	345592	775	0.0325152202597282	FALSE
571.81	0.572745356063067	0.501754457831177	1.3029887731045	1.77312824390339	0.253668010705702	994	4	362291	820	0.00274365082212917	FALSE
381.11	0.407433779865643	0.57896730074816	0.495228914876949	1.502955916296	0.481604030909157	902	3	374786	853	0.00240670676065808	FALSE
530.3	-0.303030040919445	0.449633467929414	0.454207299093567	0.7385769085078	0.500343717166776	3003	5	321742	731	0.00933356540333559	FALSE
157	0.362310517725541	0.501205635563185	0.522552574906389	1.43664497643646	0.469754852693586	1197	4	355167	811	0.00337024554646124	FALSE
250.6	0.0421671969464371	0.704601097092119	0.00358148250965651	1.04306886210084	0.952278695787939	863	2	347296	796	0.00248491200589699	FALSE
530.5	-0.151436527437969	0.707882150611488	0.045765621175113	0.859472433459004	0.830602417440819	1043	2	321742	731	0.00324172784404896	FALSE
743.21	1.41720290982377	0.967490480688602	2.1457082425123	4.12556471005387	0.142969045402047	95	1	370071	846	0.000256707496669558	FALSE
195	0.119614067237811	0.125996382081454	0.901256409598708	1.12706179756129	0.34244504483764	27130	71	327660	742	0.0827992431178661	FALSE
916	0.00628352032871679	0.410478564696202	0.000234328483973354	1.00630330305593	0.987786626406524	2608	6	376569	862	0.00692568958145785	FALSE
204.2	0.564258946967859	0.57768355865359	0.954062648096196	1.75814442159704	0.328687336618753	721	3	372302	850	0.00193659985710525	FALSE
430.1	0.23134470406453	0.578945543363067	0.159677488770935	1.26029359290721	0.6894536186565	1069	3	362169	823	0.00295166068879446	FALSE
853	0.118805982596745	0.706416890756932	0.0282848885160871	1.12615140412016	0.86644079486165	757	2	354810	805	0.00213353625884276	FALSE
276.4	-0.331361150466581	0.449504579682353	0.543419147946869	0.717945835740661	0.46101916480505	3092	5	360405	829	0.00857923724698603	FALSE
395.2	1.18886202620053	0.566821916062094	4.39915883770027	3.28334272264468	0.035956661350611	602	4	365506	835	0.00164703178607191	TRUE
379	-0.185804320487545	0.253795284055673	0.535974985173942	0.830436078411024	0.464105626778999	8417	16	365185	840	0.0230485918096307	FALSE
694.3	0.898759245848153	0.97851298510754	0.84363299292021	2.45655324084578	0.358359795964291	187	1	369135	838	0.000506589730044564	FALSE
323	-0.0860248403354847	0.981026453785113	0.0076892912922056	0.917571438154704	0.9301241773279	477	1	377792	866	0.00126259952566492	FALSE
389.3	0.471591259926191	0.95273428168691	0.245012313086654	1.60254222661322	0.620609166607991	285	1	369396	847	0.000771529740441153	FALSE
1005	-0.693927276886429	0.707132340978948	0.963000510787086	0.499610103934775	0.326432057290811	1788	2	377389	866	0.00473781694749979	FALSE
738.4	-0.0147382413593715	0.973246009385951	0.000229322182062741	0.985369834916931	0.987917786780569	430	1	365636	837	0.0011760329945629	FALSE
286.11	1.11902663118103	0.979264784394539	1.30581174475684	3.06187242119911	0.253154364147592	129	1	374616	855	0.00034435261707989	FALSE
291.1	1.01836216693544	0.978029452911557	1.08417813859534	2.76865645139911	0.297764754626999	171	1	362734	830	0.000471419828303936	FALSE
603	-0.26998053965563	0.45116940487139	0.3580845966654	0.763394350109247	0.549571930549217	2801	5	146675	346	0.0190966422362366	FALSE
531.1	-0.0202750334509591	0.703647152132525	0.000830258423028984	0.979929122952391	0.97701277144931	884	2	369250	847	0.00239404197698037	FALSE
153.3	0.159120590429182	0.356715439916077	0.198979780792972	1.1724793279413	0.655545600801908	2966	8	337708	760	0.00878273538086157	FALSE
145	0.355721430538205	0.57823315737828	0.378454851657187	1.42720991578418	0.538431335770051	906	3	376413	859	0.00240693068517825	FALSE
740.9	0.088616695902645	0.194304268293501	0.208001479780968	1.09266175432058	0.648338353411293	11495	28	345740	781	0.033247527043443	FALSE
260.1	2.05756565555711	0.848561130527764	5.87951002774526	7.82689324619627	0.0153180838696283	138	2	371467	853	0.000371500025574277	TRUE
474.2	-0.220755691739703	0.707258730965591	0.0974242754764703	0.801912570225399	0.754942776621304	1138	2	355718	817	0.00319916338222974	FALSE
596	-0.0674400267349309	0.193729936734871	0.121183082207953	0.934783780970428	0.727754867051378	12876	28	360034	821	0.0357632890227034	FALSE
747.13	0.244424126902273	0.305581226737003	0.639786106894031	1.27688577726953	0.423788261564101	3637	11	374180	856	0.00971992089368753	FALSE
947	0.0346491004494696	0.707410311983774	0.00239906025326974	1.03525637406001	0.960935072983696	876	2	371884	845	0.00235557324326941	FALSE
535.1	-1.31945091330662	0.985494503455484	1.79257800543657	0.267282022683004	0.18061237394661	1627	1	336859	781	0.00482991399962596	FALSE
361	-0.117256515032155	0.335861567752592	0.121885864809252	0.889357030453816	0.726998049940893	4240	9	357839	834	0.0118489041160969	FALSE
374.1	0.0158273784984019	0.501151688465488	0.000997423464255378	1.01595329488513	0.974805388802193	1702	4	366260	830	0.00464697209632501	FALSE
614	-0.250516690855829	0.306093677644667	0.669830029928106	0.778398487768382	0.413110872604949	6404	11	195305	444	0.0327897391259824	FALSE
440.2	0.561289639248231	0.692514108713683	0.656926527970094	1.75293169272177	0.417647095962188	483	2	365721	841	0.00132067887816122	FALSE
217	0.712067793025623	0.50162262527804	2.01506218219094	2.0382014830217	0.155744889332631	844	4	368923	840	0.00228774026016269	FALSE
681	0.135638276459297	0.189612266722711	0.511719144488595	1.14526754842751	0.474395597128594	10915	29	363190	830	0.0300531402296319	FALSE
364.9	0.76284341328219	0.976532037219643	0.610235979093863	2.14436487568245	0.434698973682116	191	1	357839	834	0.000533759595795875	FALSE
520.2	0.530450514198594	0.356591971627689	2.21282274677707	1.69969787418216	0.136868033898328	2085	8	366238	831	0.00569301929346491	FALSE
564	-0.156122408694673	0.124375442167105	1.57565528572877	0.85545446889685	0.209387626138377	36251	73	282501	657	0.128321669657807	FALSE
594.1	0.326165805970061	0.270441852006455	1.45455134342137	1.38564509805667	0.22779905269007	4388	14	368301	842	0.0119141680310398	FALSE
599.6	0.753341799355631	0.96858864558014	0.604930362094582	2.12408644001176	0.436703028820145	213	1	345592	775	0.000616333711428505	FALSE
585.2	0.362038238590965	0.411250652955863	0.774989262783198	1.43625386123425	0.378677995687865	1864	6	354250	806	0.00526182074805928	FALSE
285	-0.0969202846794439	0.161101306107707	0.361935547439006	0.907628355134848	0.547433242187299	20375	41	346982	797	0.0587206252773919	FALSE
752	0.771707550398304	0.70595018219006	1.19497106534065	2.16345731395059	0.274329121994817	418	2	378422	865	0.00110458694261962	FALSE
079	0.271781670628336	0.291252733046554	0.870763685933518	1.31230045629759	0.350743974846157	4072	12	371015	851	0.0109752974947105	FALSE
740.1	0.159856205509793	0.131007837340291	1.48889628075234	1.17334213872604	0.222387787098464	23854	65	345740	781	0.0689940417654885	FALSE
573	0.484470433840625	0.291774550671953	2.75701886934349	1.62331512842452	0.0968285188325959	3289	12	362291	820	0.00907833757945961	FALSE
696.42	0.523394465631745	0.502159929728878	1.08636094066434	1.68774693621654	0.297278915547083	1039	4	364513	829	0.0028503784501513	FALSE
250	0.0685511666147577	0.126306321355743	0.294563903909542	1.07095542071254	0.587310608012789	30711	70	347296	796	0.0884288906293191	FALSE
609.1	2.55270387252869	1.16305367125775	4.81727413654744	12.8417794168745	0.0281758697068396	53	1	146675	346	0.000361343105505369	TRUE
530.11	0.00246705857108578	0.132185984315602	0.0003483277720299	1.0024701042642	0.985109513052583	27916	63	321742	731	0.086765172094411	FALSE
574.2	0.188948988498745	0.319043734825252	0.35074274891711	1.20797933007208	0.553692978795066	3558	10	356241	814	0.00998762073989238	FALSE
521	0.0325043951954074	0.318708181810307	0.0104015426391936	1.03303843353977	0.918766237014295	4477	10	366238	831	0.0122242913078381	FALSE
368	-0.821679391817484	0.371019795761376	4.90467941131646	0.439692617928947	0.0267840229915128	5413	5	373111	859	0.014507747024344	TRUE
579	0.282530757412864	0.380451377148361	0.551484291516079	1.32648257364149	0.457711846909351	2313	7	346910	790	0.0066674353578738	FALSE
194	1.17655891768345	0.978696400021644	1.44521139818852	3.24319487888697	0.229297881124091	127	1	376754	860	0.000337089984446084	FALSE
334.2	1.11757015524269	0.574756091931758	3.7807888593085	3.05741612372415	0.0518442129046401	417	3	357585	808	0.00116615629850245	FALSE
225.1	0.07382617142166	0.57879277281261	0.0162695107928409	1.07661964196773	0.898503525119599	1203	3	376563	862	0.00319468455477569	FALSE
159.2	0.409612142240195	0.973313718405034	0.177108724322445	1.50623346746568	0.673869822162831	288	1	355167	811	0.000810886146516991	FALSE
427.41	-0.260530734554382	0.971607968436617	0.0719011426217843	0.770642470659144	0.788588567558619	595	1	338411	763	0.00175821707923206	FALSE
253.2	0.20188549500866	0.974062451002962	0.0429572656843484	1.22370787942866	0.835805759826152	377	1	372564	847	0.0010119066791209	FALSE
696	0.229643993363889	0.304151659300276	0.570072118238204	1.25815201972221	0.450230259940916	3861	11	364513	829	0.0105922148181272	FALSE
426.8	1.42022879576324	0.97803853927418	2.10865092686265	4.13806710417236	0.146468391831871	102	1	338411	763	0.000301408642154067	FALSE
272.9	1.12424738145246	0.561822864007148	4.00428472782914	3.07789949273909	0.0453847503260396	628	4	325109	743	0.00193165984331409	TRUE
333.4	0.739658482783425	0.704174830131639	1.10331999626518	2.0952198386461	0.293538656721649	419	2	357585	808	0.00117174937427465	FALSE
564.1	-0.480844274615477	0.280930304504957	2.92962287980709	0.618261189168195	0.0869678053109633	8877	13	282501	657	0.0314228976180615	FALSE
270.33	0.4122559116762	0.963946335251238	0.182906050037822	1.51022087003447	0.668887630674814	297	1	377543	865	0.000786665359972242	FALSE
253	0.699156713044363	0.449639001109279	2.41780413063956	2.01205525190205	0.119962984700484	1138	5	372564	847	0.00305450875554267	FALSE
345.3	-0.0894611353729026	0.380234928452796	0.0553560118652815	0.914423803173833	0.813992516482192	3419	7	357585	808	0.00956136303256568	FALSE
728.71	-0.342062961505902	0.411177758774372	0.692074540271275	0.710303481524428	0.40545964778912	3582	6	352392	802	0.0101648164544031	FALSE
290.3	1.13097086189542	0.963078500093004	1.37904823433799	3.09866341447508	0.240263334172923	135	1	362734	830	0.000372173548661002	FALSE
601.12	-0.346488967283662	0.710786546906	0.237629537421931	0.707166621212969	0.62592345437419	1191	2	146181	343	0.0081474336610093	FALSE
362.8	0.98835271619732	0.972352701810541	1.03318066390789	2.68680489478109	0.309412790208846	154	1	356093	829	0.000432471292611762	FALSE
497	-0.0174012478143619	0.707229270057224	0.000605397092493664	0.982749279512634	0.980370175872203	910	2	332743	753	0.00273484340767499	FALSE
360.2	0.114176954741052	0.972042600893978	0.0137970523953698	1.12095046483427	0.906494862651593	368	1	357839	834	0.00102839545158577	FALSE
411.1	0.441261551612839	0.228955866768076	3.71439959060872	1.55466727490331	0.0539450228436788	5897	20	336002	759	0.0175504907708883	FALSE
187	0.864915632115884	0.581535054421847	2.21205385100961	2.37480572019121	0.136936254742092	522	3	163915	383	0.00318457737241863	FALSE
287.31	-0.343277129363891	0.979314841839312	0.122869776045862	0.709441577221879	0.725942590433324	634	1	374616	855	0.00169239968394302	FALSE
960.2	0.0104510216943779	0.140425795303633	0.00553890241968059	1.01050582436987	0.940673169444671	24167	55	337805	765	0.0715412738118145	FALSE
717	-0.0254873884385052	0.410702572643087	0.003851197837668	0.974834673075644	0.950516627769604	2575	6	376602	862	0.00683745705014843	FALSE
215	-0.434205326631905	0.707413058138729	0.376742095759043	0.647779235500902	0.539351989503243	1359	2	370157	850	0.0036714151022404	FALSE
262	-0.542751708089039	0.980967222287889	0.306121198718079	0.581146903526784	0.580070184073381	766	1	371467	853	0.00206209434485432	FALSE
446.9	0.634024717738857	0.704601926557227	0.809701094119294	1.88518265939071	0.368208637059204	463	2	365721	841	0.00126599238217111	FALSE
636	-0.361756188007656	0.511570216281466	0.500059213705538	0.696452150529795	0.479474105355925	2415	4	196783	449	0.0122724015794047	FALSE
496.3	0.0341821070820355	0.336756472142821	0.0103030488342416	1.03477302906797	0.919150433962253	3860	9	332743	753	0.0116005445644236	FALSE
217.1	0.780940014816373	0.50133938950375	2.42645195795802	2.18352384585617	0.119302654904489	789	4	368923	840	0.00213865766027057	FALSE
495	0.116425085933553	0.114847600046394	1.0276596052925	1.1234733433579	0.310708993624515	34113	85	332743	753	0.1025205639187	FALSE
646	-0.38285568996654	0.510085956302332	0.563356719091603	0.68191129882815	0.45291092234266	2454	4	202165	458	0.0121385996586946	FALSE
634.1	-1.03524858314819	0.985499432948482	1.1035106582309	0.355138088607306	0.293496950482149	1188	1	196783	449	0.00603710686390593	FALSE
721.1	0.282038698807211	0.501863674472119	0.315824546130764	1.32583002703464	0.574127811555474	1363	4	365367	833	0.00373049563863184	FALSE
250.22	0.101234648755037	0.967137886868924	0.0109567453256861	1.10653625865834	0.916634118153499	466	1	347296	796	0.00134179489542062	FALSE
279.11	1.13709048741725	0.705841837113736	2.59522645472082	3.11768421491738	0.107186118347673	270	2	378375	866	0.000713577799801784	FALSE
170	1.15292989046719	0.563380083915729	4.18796281679533	3.16745963760931	0.040711991795353	609	4	378568	864	0.00160869381458549	TRUE
364.4	-0.199684128995995	0.704349084910342	0.0803731865573048	0.818989407231489	0.776792315650828	1099	2	357839	834	0.00307121359046946	FALSE
661	-1.68014852872012	0.949168908831781	3.13334592460547	0.18634629620696	0.0767061593588702	2169	1	377008	867	0.00575319356618427	FALSE
654.1	0.339613441631216	0.507735648657477	0.447398401813975	1.40440460127005	0.503573008021503	1279	4	201649	455	0.00634270440220383	FALSE
737	0.34151971758633	0.50187021182426	0.463072218708849	1.40708433733943	0.496191657023891	1222	4	365636	837	0.00334212167292061	FALSE
798	-0.199538169622182	0.291243527991323	0.46939601865522	0.819108955136885	0.493265159480883	6477	12	372700	856	0.0173785886772203	FALSE
555.2	-0.00823950329242633	0.3362299455968	0.000600522498143866	0.991794348377375	0.980449348366147	3860	9	282501	657	0.0136636684471913	FALSE
352.2	0.0356375632103948	0.579046477951946	0.00378781842746806	1.03628019235355	0.950924974319486	1287	3	360809	823	0.00356698419385326	FALSE
427.8	0.407769984772507	0.576332407952953	0.500592602418122	1.50346130240175	0.479239853509881	872	3	338411	763	0.00257674839174849	FALSE
595	-0.0741721699706783	0.356018516148611	0.0434047039314696	0.928511818226274	0.834965097146729	3718	8	368301	842	0.0100950038148145	FALSE
304	0.214851091008952	0.982991003126739	0.0477722878901319	1.23967728412754	0.826986016958373	359	1	313303	727	0.00114585560942602	FALSE
277.5	0.589895140346448	0.705035474979554	0.700047803485592	1.80379925971518	0.402767632049889	503	2	375776	853	0.00133856339947203	FALSE
624	0.543612442032203	0.503767951695134	1.16444158155347	1.72221704771554	0.280546296462991	1025	4	195471	440	0.00524374459638514	FALSE
974	0.708250888924521	0.974292551116585	0.528439766707629	2.03043669158137	0.467263553506143	222	1	337805	765	0.000657183878272968	FALSE
195.1	0.137936787480784	0.126852607126066	1.1823918277873	1.14790298614115	0.27686960436906	26281	70	327660	742	0.0802081425868278	FALSE
655	-0.14613017609814	0.351226126160748	0.173103635086954	0.864045217828275	0.677368111320329	4517	9	200102	453	0.0225734875213641	FALSE
560.3	-0.137134919681851	0.579553019306949	0.0559899097618383	0.871852588122636	0.812950151497779	1425	3	282501	657	0.00504422993192944	FALSE
587	1.44396635920695	0.585875370864749	6.07440393040725	4.23746985665257	0.013715457507269	494	4	354250	806	0.00139449541284404	TRUE
604.1	0.328059197597845	0.307112497702573	1.1410625619444	1.38827115217433	0.28542791476773	3383	11	146675	346	0.0230645986023521	FALSE
506	0.318215639143732	0.410908813576432	0.599724963371219	1.37467266250441	0.438682984256676	1891	6	356938	817	0.00529783884035883	FALSE
172.2	0.120796362261585	0.155063503438177	0.60686002089623	1.12839510514218	0.43597252317131	16804	45	358719	813	0.0468444660026372	FALSE
296.2	-0.167810420021706	0.986110168357554	0.0289592276312886	0.845514112038498	0.864873212143536	499	1	313303	727	0.00159270737911862	FALSE
429	0.696309677258446	0.410903427783886	2.87160918406437	2.00633500533383	0.090154686419733	1371	6	366786	834	0.00373787440087681	FALSE
008.52	-0.17788052823293	0.706199691742345	0.0634456386805747	0.837042420452326	0.801130590188941	1041	2	373699	855	0.00278566439835268	FALSE
480.3	0.732046609036263	0.973875580178639	0.565028708385702	2.07933183521322	0.452241165580641	220	1	357751	811	0.000614952858272933	FALSE
452	0.570537864727386	0.502313226363098	1.29008913441339	1.76921839573364	0.256031524972613	998	4	337204	759	0.00295963274457005	FALSE
694.1	2.11347525478342	0.854357339516526	6.11948994236877	8.27695589099262	0.0133699373177218	132	2	369135	838	0.000357592750619692	TRUE
